Date,Time,Crop_Type,Solar_Energy_Production_kWh,Temperature_C,Rainfall_mm,Soil_Moisture_Content,pH
21/4/2022,9:30:00,Lettuce,2.6,30.15,10.28,18.44,6.17
21/4/2022,12:00:00,Lettuce,7.59,32.82,14.05,10.25,6.68
21/4/2022,14:30:00,Lettuce,5.82,31.41,7.18,14.75,6.72
21/4/2022,16:45:00,Lettuce,3.02,35.51,14.12,18.82,6.92
21/4/2022,19:15:00,Lettuce,0.83,31.63,8.02,17.63,6.88
22/4/2022,7:15:00,Lettuce,0.7,34.58,11.32,15.1,6.1
22/4/2022,9:30:00,Lettuce,3.37,35.91,18.04,17.13,6.32
22/4/2022,12:00:00,Lettuce,7.07,32.16,0.01,13.22,6.63
22/4/2022,14:30:00,Lettuce,5.05,33.07,4.04,17.1,6.3
22/4/2022,16:45:00,Lettuce,4.02,34.48,12.24,15.63,6.85
22/4/2022,19:15:00,Lettuce,0.76,36.65,19.87,15.66,6.6
23/4/2022,7:15:00,Lettuce,1.08,29.11,13.26,16.53,6.4
23/4/2022,9:30:00,Lettuce,3.88,31.94,5.52,21.53,6.75
23/4/2022,12:00:00,Lettuce,7.69,33.19,12.69,7.79,6.97
23/4/2022,14:30:00,Lettuce,4.56,35.47,18.71,14.56,6.98
23/4/2022,16:45:00,Lettuce,4.58,33.82,11.17,9.82,6.51
23/4/2022,19:15:00,Lettuce,1.42,31.8,12.09,17.25,6.58
24/4/2022,7:15:00,Lettuce,0.7,28.4,8.63,20.03,6.72
24/4/2022,9:30:00,Lettuce,2.9,31.63,7.44,12.66,6.38
24/4/2022,12:00:00,Lettuce,6.53,37.65,13.59,13.09,6.55
24/4/2022,14:30:00,Lettuce,4.04,33.8,8.6,14.42,6.85
24/4/2022,16:45:00,Lettuce,3.88,30,11.57,9.88,6.49
24/4/2022,19:15:00,Lettuce,1.3,36.66,19.68,12.71,6.71
25/4/2022,7:15:00,Lettuce,1.07,30.05,13.04,19.2,6.12
25/4/2022,9:30:00,Lettuce,2.3,31.39,10.35,12.44,6.95
25/4/2022,12:00:00,Lettuce,6.9,30.61,13.38,8.99,6.51
25/4/2022,14:30:00,Lettuce,4.41,30.44,2.36,19.8,6.63
25/4/2022,16:45:00,Lettuce,4.51,34.48,1.01,12.1,6.83
25/4/2022,19:15:00,Lettuce,1.14,32.48,13.4,17.86,6.87
26/4/2022,7:15:00,Lettuce,1.25,37.58,18.45,15.41,6.16
26/4/2022,9:30:00,Lettuce,3.68,35.59,11.74,8.2,6
26/4/2022,12:00:00,Lettuce,6.64,28.6,4.39,19.8,6.1
26/4/2022,14:30:00,Lettuce,5.27,29.5,1.35,9.68,6.76
26/4/2022,16:45:00,Lettuce,2.83,35.01,5.46,19.1,6.45
26/4/2022,19:15:00,Lettuce,0.84,35.61,18.56,13.39,6.21
27/4/2022,7:15:00,Lettuce,0.87,28.82,0.59,16.42,6.86
27/4/2022,9:30:00,Lettuce,3.42,34.51,18.31,16.88,6.95
27/4/2022,12:00:00,Lettuce,7.48,32.6,10.99,13.03,6.8
27/4/2022,14:30:00,Lettuce,6.15,35.46,18.42,7.11,6.11
27/4/2022,16:45:00,Lettuce,3.31,31.65,19.55,22.36,6.96
27/4/2022,19:15:00,Lettuce,0.56,30.32,6.84,11.86,6.37
28/4/2022,7:15:00,Lettuce,1.41,30.46,18.39,14.22,6.57
28/4/2022,9:30:00,Lettuce,3.89,28.36,13.18,13.47,6.43
28/4/2022,12:00:00,Lettuce,7.81,32.35,4.71,11.1,6.57
28/4/2022,14:30:00,Lettuce,5.86,29.58,13.1,18.1,6.44
28/4/2022,16:45:00,Lettuce,3.76,33.16,13.74,18,6.96
28/4/2022,19:15:00,Lettuce,0.64,35.24,19.5,11.51,6.35
29/4/2022,7:15:00,Lettuce,1.2,29.9,10.59,15.42,6.83
29/4/2022,9:30:00,Lettuce,3.13,36.81,10.85,12.2,6.53
29/4/2022,12:00:00,Lettuce,7.32,30.12,8.04,14.76,6.84
29/4/2022,14:30:00,Lettuce,6.84,36.35,15.17,15.65,6.02
29/4/2022,16:45:00,Lettuce,4.88,37.76,19.87,19.89,6.15
29/4/2022,19:15:00,Lettuce,0.55,28.97,4.09,21.11,6.76
30/4/2022,7:15:00,Lettuce,1.13,29.47,16.66,16.91,6.68
30/4/2022,9:30:00,Lettuce,2.43,29.47,15.6,17.52,6.84
30/4/2022,12:00:00,Lettuce,7.91,35.17,15.13,11.72,6.25
30/4/2022,14:30:00,Lettuce,6.41,36.85,16.12,16.18,6.83
30/4/2022,16:45:00,Lettuce,3.66,29.18,10.75,16.5,6.53
30/4/2022,19:15:00,Lettuce,0.92,37.01,17.15,17.8,6.19
1/5/2022,7:15:00,Lettuce,0.87,36.1,9.38,16.7,6.88
1/5/2022,9:30:00,Lettuce,2.98,34.56,2.6,21.96,6.1
1/5/2022,12:00:00,Lettuce,5.27,31.12,8.88,19.82,6.19
1/5/2022,14:30:00,Lettuce,6.09,29.89,15.92,18.95,6.95
1/5/2022,16:45:00,Lettuce,3.94,30.24,3.16,14.29,6.49
1/5/2022,19:15:00,Lettuce,0.87,34.69,3.07,15.26,6.8
2/5/2022,7:15:00,Lettuce,1.03,34.93,2.08,11.85,6.84
2/5/2022,9:30:00,Lettuce,2.84,36.82,18.05,20.36,6.96
2/5/2022,12:00:00,Lettuce,6.96,29.5,1.9,15.85,6.02
2/5/2022,14:30:00,Lettuce,6.55,36.28,1.73,16.03,6.4
2/5/2022,16:45:00,Lettuce,3.03,36.61,12.22,13.64,6.28
2/5/2022,19:15:00,Lettuce,0.56,36.27,0.57,17.24,6.02
3/5/2022,7:15:00,Lettuce,0.81,35.95,14.36,16.21,6.67
3/5/2022,9:30:00,Lettuce,2.58,31.12,11.16,18.48,6.29
3/5/2022,12:00:00,Lettuce,7.74,36.79,15.98,16.17,6.11
3/5/2022,14:30:00,Lettuce,5.73,37.62,18.18,10.33,6.14
3/5/2022,16:45:00,Lettuce,3.75,31.13,8.32,15.93,6.22
3/5/2022,19:15:00,Lettuce,0.81,28.41,4.15,13.7,6.98
4/5/2022,7:15:00,Lettuce,0.62,28.92,19.56,18,6.94
4/5/2022,9:30:00,Lettuce,3.26,37.06,17.13,12.44,6.42
4/5/2022,12:00:00,Lettuce,5.83,37.15,1.94,11.52,6.55
4/5/2022,14:30:00,Lettuce,6.75,29.18,0.63,17.91,6.12
4/5/2022,16:45:00,Lettuce,2.87,37.91,3.36,11.75,6.38
4/5/2022,19:15:00,Lettuce,1.26,37.52,13.03,12.18,6.14
5/5/2022,7:15:00,Lettuce,0.77,37.78,10.1,19.35,6.34
5/5/2022,9:30:00,Lettuce,2.54,34.6,10.84,13.54,6.88
5/5/2022,12:00:00,Lettuce,6.5,36.17,1.39,15.89,6.1
5/5/2022,14:30:00,Lettuce,5.79,35.18,3.97,17.51,6.26
5/5/2022,16:45:00,Lettuce,4.49,33.66,18.13,16.9,6.21
5/5/2022,19:15:00,Lettuce,1.11,33.11,10.62,18.69,6.35
6/5/2022,7:15:00,Lettuce,1.44,36.45,9.27,16.39,6.91
6/5/2022,9:30:00,Lettuce,2.79,31.92,7.67,22.54,6.47
6/5/2022,12:00:00,Lettuce,7.93,34.22,19.77,17.8,6.23
6/5/2022,14:30:00,Lettuce,6.25,30.18,16.93,8.83,6.34
6/5/2022,16:45:00,Lettuce,4.58,37.66,8.73,12.11,6.38
6/5/2022,19:15:00,Lettuce,1.05,31.76,10.75,8.92,6.07
7/5/2022,7:15:00,Lettuce,0.63,37.27,14.29,17.96,6.27
7/5/2022,9:30:00,Lettuce,3.31,31.85,18.59,10.38,6.9
7/5/2022,12:00:00,Lettuce,5.72,35.17,8.44,21.09,6.05
7/5/2022,14:30:00,Lettuce,4.45,28.02,7.79,13.55,6.92
7/5/2022,16:45:00,Lettuce,2.3,33.37,8.03,16.95,6.8
7/5/2022,19:15:00,Lettuce,0.69,28.11,9.84,11.05,6.6
8/5/2022,7:15:00,Lettuce,1.43,31.22,3.88,11.65,6.68
8/5/2022,9:30:00,Lettuce,3.49,34.82,11.87,11.12,6.87
8/5/2022,12:00:00,Lettuce,6.35,36.35,16.43,15.91,6.47
8/5/2022,14:30:00,Lettuce,5.16,35.3,17.61,18.04,6.12
8/5/2022,16:45:00,Lettuce,2.3,37.51,13.27,12.37,6.62
8/5/2022,19:15:00,Lettuce,0.68,34.28,0.28,11.23,6.63
9/5/2022,7:15:00,Lettuce,0.51,31.78,0.15,12.41,6.68
9/5/2022,9:30:00,Lettuce,3.03,34.34,7.27,11.02,6.54
9/5/2022,12:00:00,Lettuce,5.61,31.03,11.36,12.08,6.63
9/5/2022,14:30:00,Lettuce,5.1,35.78,19.2,19.85,6.17
9/5/2022,16:45:00,Lettuce,2.65,31.76,19.65,16.64,6.83
9/5/2022,19:15:00,Lettuce,1.35,33.51,17.47,21.06,6.11
10/5/2022,7:15:00,Lettuce,1.34,32.66,6.03,12.98,6.55
10/5/2022,9:30:00,Lettuce,3.38,34.76,2.37,19.53,6.66
10/5/2022,12:00:00,Lettuce,6.56,28.32,19.9,14.16,6.63
10/5/2022,14:30:00,Lettuce,4.72,30.9,8.79,14.62,6.98
10/5/2022,16:45:00,Lettuce,4.98,31.68,11.81,9.01,6.99
10/5/2022,19:15:00,Lettuce,0.55,36.82,5.17,12.11,6.42
11/5/2022,7:15:00,Lettuce,0.53,29.91,10.67,12.15,6.11
11/5/2022,9:30:00,Lettuce,3.41,31.25,0.86,22.17,6.12
11/5/2022,12:00:00,Lettuce,6.35,28.21,15.81,14.81,6.77
11/5/2022,14:30:00,Lettuce,6.38,37.01,15.74,13.28,6.55
11/5/2022,16:45:00,Lettuce,4.05,30.51,1.38,15.63,6.96
11/5/2022,19:15:00,Lettuce,1.36,36.4,15.67,19.07,6.7
12/5/2022,7:15:00,Lettuce,1.2,37.49,2.03,14.66,6.41
12/5/2022,9:30:00,Lettuce,3.36,34.83,13.14,17.16,6.16
12/5/2022,12:00:00,Lettuce,7.77,34.77,11.54,8.9,6.97
12/5/2022,14:30:00,Lettuce,4.87,29.74,13.34,20.64,6.01
12/5/2022,16:45:00,Lettuce,2.74,37.41,8.49,11.53,6.12
12/5/2022,19:15:00,Lettuce,1.19,36.83,10.46,10.37,6.18
13/5/2022,7:15:00,Lettuce,0.58,30.96,17.35,13.13,6.96
13/5/2022,9:30:00,Lettuce,2.31,31.69,10.32,19.62,6.47
13/5/2022,12:00:00,Lettuce,5.42,37.16,5.59,22.94,6.87
13/5/2022,14:30:00,Lettuce,6.32,30.19,0.14,7.3,6.84
13/5/2022,16:45:00,Lettuce,4.8,31.43,12.84,14.98,6.22
13/5/2022,19:15:00,Lettuce,0.63,35.57,8.75,10.3,6.6
14/5/2022,7:15:00,Lettuce,0.79,33.96,13.02,18.44,6.12
14/5/2022,9:30:00,Lettuce,3.42,28.37,4.25,14.26,6.92
14/5/2022,12:00:00,Lettuce,6.67,29.63,16.2,13.33,6.09
14/5/2022,14:30:00,Lettuce,4.3,37.89,0.49,9.6,6.06
14/5/2022,16:45:00,Lettuce,4.04,37.41,16.84,11.63,6.91
14/5/2022,19:15:00,Lettuce,1.11,32.67,10.62,17.25,6.16
15/5/2022,7:15:00,Lettuce,1.11,32.73,1.37,19.16,6.23
15/5/2022,9:30:00,Lettuce,3.75,36.87,7.16,21.53,6.42
15/5/2022,12:00:00,Lettuce,6.34,35.02,13.74,15.46,6.25
15/5/2022,14:30:00,Lettuce,5.2,34.07,14.86,12.73,6.46
15/5/2022,16:45:00,Lettuce,3.12,36.22,4.27,12.76,6.17
15/5/2022,19:15:00,Lettuce,1.24,28.68,1.48,12.96,6.36
16/5/2022,7:15:00,Lettuce,0.71,34.28,10.97,9.42,6.71
16/5/2022,9:30:00,Lettuce,2.45,30.17,8.35,12.73,6.95
16/5/2022,12:00:00,Lettuce,6.56,28.94,8.47,15.68,6.32
16/5/2022,14:30:00,Lettuce,5.12,34.53,9.4,17.86,6.07
16/5/2022,16:45:00,Lettuce,3.42,29.94,9.26,14.43,6.61
16/5/2022,19:15:00,Lettuce,1.14,30.25,1.27,16.41,6.71
17/5/2022,7:15:00,Lettuce,1.38,29.21,8.43,11.71,6.88
17/5/2022,9:30:00,Lettuce,2.5,32.67,17.54,13.79,6.25
17/5/2022,12:00:00,Lettuce,6.39,35.89,18.24,16.05,6.63
17/5/2022,14:30:00,Lettuce,5.64,37.65,17.93,14.89,6.1
17/5/2022,16:45:00,Lettuce,4.97,29.93,5.61,21.86,6.7
17/5/2022,19:15:00,Lettuce,0.88,28.27,9.62,11.52,6.46
18/5/2022,7:15:00,Lettuce,0.92,30.43,3.75,19.65,6.35
18/5/2022,9:30:00,Lettuce,3.48,28.51,4.4,12.36,6.45
18/5/2022,12:00:00,Lettuce,6.19,31.36,18.9,20.04,6.51
18/5/2022,14:30:00,Lettuce,6.35,33.39,16.71,14.47,6.16
18/5/2022,16:45:00,Lettuce,4.88,34.62,10.8,7.86,6.16
18/5/2022,19:15:00,Lettuce,1.07,28.34,17.63,13.59,6.54
19/5/2022,7:15:00,Lettuce,0.65,28.77,8.66,16.61,6.93
19/5/2022,9:30:00,Lettuce,3.48,31.5,1.29,12.16,6.14
19/5/2022,12:00:00,Lettuce,5.79,30.97,18.38,20.08,6.84
19/5/2022,14:30:00,Lettuce,5.65,33.74,4.6,18.75,6.98
19/5/2022,16:45:00,Lettuce,3.12,36.7,17.39,19.94,6.12
19/5/2022,19:15:00,Lettuce,0.72,35.13,3.47,17.19,6.36
20/5/2022,7:15:00,Lettuce,0.99,31.73,0.27,16.76,6.4
20/5/2022,9:30:00,Lettuce,2.22,31.41,1.57,10.02,6.89
20/5/2022,12:00:00,Lettuce,5.54,32.16,10.31,7.95,6.37
20/5/2022,14:30:00,Lettuce,4.03,35.65,2.16,16.48,6.43
20/5/2022,16:45:00,Lettuce,3.88,30.71,18.32,16.87,6.5
20/5/2022,19:15:00,Lettuce,1.45,30.3,18.45,16.84,6.61
21/5/2022,7:15:00,Lettuce,1.05,36.84,7.97,16.99,6.51
21/5/2022,9:30:00,Lettuce,3.02,36.86,16.66,17.89,6.92
21/5/2022,12:00:00,Lettuce,5.38,32.16,1.02,10.15,6.13
21/5/2022,14:30:00,Lettuce,4.65,36.66,10.1,12.83,6.37
21/5/2022,16:45:00,Lettuce,2.34,32.75,15.29,13.13,6.27
21/5/2022,19:15:00,Lettuce,0.64,36.91,19.08,7,6.98
22/5/2022,7:15:00,Lettuce,1.22,33.99,14.78,15.73,6.86
22/5/2022,9:30:00,Lettuce,2.72,33.55,10.92,10.3,6.6
22/5/2022,12:00:00,Lettuce,6.76,28.94,11.93,17.58,6.28
22/5/2022,14:30:00,Lettuce,5.94,37.75,15.56,16.4,6.57
22/5/2022,16:45:00,Lettuce,2.01,33.41,19.57,18.62,6.93
22/5/2022,19:15:00,Lettuce,1.31,30.07,5.29,13.2,6.68
23/5/2022,7:15:00,Lettuce,0.93,29.99,18.71,11.65,6.39
23/5/2022,9:30:00,Lettuce,3.4,28.47,14.03,10.6,6.75
23/5/2022,12:00:00,Lettuce,5.57,29.79,0.72,16.92,6.91
23/5/2022,14:30:00,Lettuce,5.12,36.75,3.01,17.03,6.45
23/5/2022,16:45:00,Lettuce,3.64,33.58,10.09,16.1,6.75
23/5/2022,19:15:00,Lettuce,0.63,35.47,4.61,10.69,6.54
24/5/2022,7:15:00,Lettuce,1.15,35.7,4.25,15.55,6.22
24/5/2022,9:30:00,Lettuce,2.27,29.03,13.28,20.17,6.9
24/5/2022,12:00:00,Lettuce,5.47,31.06,11.85,14.48,6.59
24/5/2022,14:30:00,Lettuce,4.22,36.26,3.45,14.39,6.84
24/5/2022,16:45:00,Lettuce,3.75,34.37,11.47,19.15,6
24/5/2022,19:15:00,Lettuce,1.19,28.01,6.25,12.95,6.37
25/5/2022,7:15:00,Lettuce,0.51,35.06,16.87,20.3,6.28
25/5/2022,9:30:00,Lettuce,3.12,34.64,19.97,14.5,6.52
25/5/2022,12:00:00,Lettuce,5.52,30.42,16.48,18.23,6.67
25/5/2022,14:30:00,Lettuce,4.75,32.45,9.88,10.95,6.28
25/5/2022,16:45:00,Lettuce,2.15,29.72,11.86,7.73,6.47
25/5/2022,19:15:00,Lettuce,1.28,32.3,16.65,16.71,6.59
26/5/2022,7:15:00,Lettuce,0.96,28.88,0.46,18.74,6.67
26/5/2022,9:30:00,Lettuce,3.54,36.53,19.93,12.46,6.3
26/5/2022,12:00:00,Lettuce,6.53,35.33,0.13,16.72,6.8
26/5/2022,14:30:00,Lettuce,6.05,28.4,12.98,7.65,6.25
26/5/2022,16:45:00,Lettuce,3.39,33.18,11.02,14.19,6.82
26/5/2022,19:15:00,Lettuce,0.6,33.01,15.29,8.35,6.35
27/5/2022,7:15:00,Lettuce,0.59,28.28,7.26,18.69,6.84
27/5/2022,9:30:00,Lettuce,3.89,29.28,10.48,17.92,6.5
27/5/2022,12:00:00,Lettuce,6.95,32.75,11.75,13.1,6.07
27/5/2022,14:30:00,Lettuce,4.46,37.04,5.85,13.85,6.99
27/5/2022,16:45:00,Lettuce,4.31,35.24,3.64,17.62,6.98
27/5/2022,19:15:00,Lettuce,1.35,30.48,0.69,16.61,6.23
28/5/2022,7:15:00,Lettuce,1.36,29.18,19.33,18.04,6.77
28/5/2022,9:30:00,Lettuce,3.71,34.47,16.55,12.49,6.32
28/5/2022,12:00:00,Lettuce,6.17,32.8,11.47,9.83,6.35
28/5/2022,14:30:00,Lettuce,5.29,31.87,3.56,15.05,6.67
28/5/2022,16:45:00,Lettuce,4.47,35.67,4.04,7.77,6.19
28/5/2022,19:15:00,Lettuce,1.05,36.16,5.91,19.35,6.22
29/5/2022,7:15:00,Lettuce,0.93,37.92,11.06,18.1,6.14
29/5/2022,9:30:00,Lettuce,2.87,33.34,12.39,18.07,6.46
29/5/2022,12:00:00,Lettuce,6.97,30.44,1.71,6.89,6.78
29/5/2022,14:30:00,Lettuce,5.86,33.52,19.41,13.79,6.07
29/5/2022,16:45:00,Lettuce,3.35,35.31,3.6,12.13,6.33
29/5/2022,19:15:00,Lettuce,1.44,36.03,2.84,18.39,6.9
30/5/2022,7:15:00,Lettuce,1.23,33.11,15.88,10.96,6.8
30/5/2022,9:30:00,Lettuce,2.16,37.94,12.88,15.78,6.23
30/5/2022,12:00:00,Lettuce,6.2,29.36,10.54,17.29,6.75
30/5/2022,14:30:00,Lettuce,5.07,37.85,14.05,16.42,6.92
30/5/2022,16:45:00,Lettuce,3.19,35.89,9.15,15.77,6.98
30/5/2022,19:15:00,Lettuce,1.44,34.31,15.45,12.99,6.35
31/5/2022,7:15:00,Lettuce,0.75,32.71,11.32,18.6,6.09
31/5/2022,9:30:00,Lettuce,3.81,32.58,17.99,17.31,6.08
31/5/2022,12:00:00,Lettuce,5.63,31.96,2.41,12.32,6.52
31/5/2022,14:30:00,Lettuce,6.16,30.73,4.94,22,6.14
31/5/2022,16:45:00,Lettuce,3.72,30.85,17.68,14.32,6.36
31/5/2022,19:15:00,Lettuce,1.21,30.04,13.32,8.6,6.17
1/6/2022,7:15:00,Lettuce,1.44,28.94,3.81,14.75,6.73
1/6/2022,9:30:00,Lettuce,3.59,36.74,14.27,9.54,6.72
1/6/2022,12:00:00,Lettuce,6.84,36.96,17.01,7.48,6.78
1/6/2022,14:30:00,Lettuce,6.36,35.14,14.48,20.14,6.9
1/6/2022,16:45:00,Lettuce,4.86,28.96,12.34,18.2,6.62
1/6/2022,19:15:00,Lettuce,0.65,30.23,4.24,15.36,6.38
2/6/2022,7:15:00,Lettuce,0.98,32.89,7.92,9.13,6.11
2/6/2022,9:30:00,Lettuce,3.64,33.29,6.85,13.22,6.08
2/6/2022,12:00:00,Lettuce,5.56,37.6,4.82,20.36,6.94
2/6/2022,14:30:00,Lettuce,4.05,31.16,18.75,17.66,6.15
2/6/2022,16:45:00,Lettuce,4,34.87,7.82,10.93,6.84
2/6/2022,19:15:00,Lettuce,1.43,28.09,17.67,19.19,6.34
3/6/2022,7:15:00,Lettuce,0.6,31.1,4.31,13.66,6.38
3/6/2022,9:30:00,Lettuce,2.18,31.28,11.11,12.37,6.98
3/6/2022,12:00:00,Lettuce,6.89,29.07,2.68,15.59,6.59
3/6/2022,14:30:00,Lettuce,5.97,36.95,7.55,21.09,6.72
3/6/2022,16:45:00,Lettuce,2.84,36.35,9.98,12.08,6.05
3/6/2022,19:15:00,Lettuce,0.5,37.28,19.92,11.68,6.72
4/6/2022,7:15:00,Lettuce,0.82,32.73,4.9,18.33,6.22
4/6/2022,9:30:00,Lettuce,3.62,32.57,18.18,13.95,6.34
4/6/2022,12:00:00,Lettuce,7.85,37.45,14.87,8.93,6.49
4/6/2022,14:30:00,Lettuce,4.87,34.49,4.88,22.01,6.61
4/6/2022,16:45:00,Lettuce,3.14,35.44,11.19,18.38,6.64
4/6/2022,19:15:00,Lettuce,1.13,36.25,19.65,12.41,6.25
5/6/2022,7:15:00,Lettuce,1.15,31.27,6.38,18.82,6.52
5/6/2022,9:30:00,Lettuce,2.69,33.57,11.85,16.14,6.06
5/6/2022,12:00:00,Lettuce,5.92,28.04,0.22,10.93,6.85
5/6/2022,14:30:00,Lettuce,6.06,29.04,12.42,21.43,6.4
5/6/2022,16:45:00,Lettuce,2.37,33.59,3.37,13.22,6.86
5/6/2022,19:15:00,Lettuce,1.02,31.62,4.86,13.62,6.42
6/6/2022,7:15:00,Lettuce,0.81,30.47,16.76,15.84,6.37
6/6/2022,9:30:00,Lettuce,2.22,31.27,2.07,9.89,6.26
6/6/2022,12:00:00,Lettuce,7.73,28.69,18.66,17.45,6.96
6/6/2022,14:30:00,Lettuce,5.52,35.81,9.67,10.87,6.55
6/6/2022,16:45:00,Lettuce,3.37,37.52,5.39,12.41,6.46
6/6/2022,19:15:00,Lettuce,1.14,33.59,8.79,11.68,6.92
7/6/2022,7:15:00,Lettuce,0.85,35.72,8.84,12.44,6.94
7/6/2022,9:30:00,Lettuce,3.35,37.33,16.67,13.54,6.76
7/6/2022,12:00:00,Lettuce,7.73,34.85,3.18,12.67,6.31
7/6/2022,14:30:00,Lettuce,4.41,28.07,2.75,14.59,6.41
7/6/2022,16:45:00,Lettuce,2.42,36.6,3.43,18.65,6.95
7/6/2022,19:15:00,Lettuce,0.67,37.32,6.42,18.92,6.26
8/6/2022,7:15:00,Lettuce,1.09,37.42,7.58,19.55,6.82
8/6/2022,9:30:00,Lettuce,3.4,29.55,2.33,17.17,6.94
8/6/2022,12:00:00,Lettuce,7.45,31.44,11.69,20.86,6.51
8/6/2022,14:30:00,Lettuce,6.73,36.28,7.79,12.4,6.58
8/6/2022,16:45:00,Lettuce,2.99,32.68,9.84,18.87,6.79
8/6/2022,19:15:00,Lettuce,1.05,30.7,11.56,13.94,6.1
9/6/2022,7:15:00,Lettuce,1.06,34.24,15.91,20.53,6.68
9/6/2022,9:30:00,Lettuce,2.39,29.47,2.71,22.79,6.68
9/6/2022,12:00:00,Lettuce,6.61,32.25,13.52,20.28,6.78
9/6/2022,14:30:00,Lettuce,5.02,32.56,8.34,14.73,6.33
9/6/2022,16:45:00,Lettuce,3.39,36.2,0.75,21.13,6.71
9/6/2022,19:15:00,Lettuce,0.91,33.43,6.57,13.9,6.95
10/6/2022,7:15:00,Lettuce,1.07,36.66,2.93,13.34,6.9
10/6/2022,9:30:00,Lettuce,2.9,33.66,8.19,21.25,6.49
10/6/2022,12:00:00,Lettuce,7.43,28.12,19.12,19.86,6.47
10/6/2022,14:30:00,Lettuce,5.9,37.37,7.01,12.74,6.62
10/6/2022,16:45:00,Lettuce,2.58,33.84,9.04,14.14,6.99
10/6/2022,19:15:00,Lettuce,0.56,33.09,17.06,7.51,6.63
11/6/2022,7:15:00,Lettuce,0.76,37.51,15.81,14.05,6.99
11/6/2022,9:30:00,Lettuce,2.45,36.88,18.76,19.75,6.27
11/6/2022,12:00:00,Lettuce,6.03,34.03,15.69,13.16,6.16
11/6/2022,14:30:00,Lettuce,5.42,34.27,0.62,11.94,6.91
11/6/2022,16:45:00,Lettuce,2.55,37.06,5.91,15.8,6.08
11/6/2022,19:15:00,Lettuce,1.38,31.33,0.86,18.6,6.14
12/6/2022,7:15:00,Lettuce,0.9,33.61,16.48,20.1,6.81
12/6/2022,9:30:00,Lettuce,3.58,31.81,16.5,16.99,6.22
12/6/2022,12:00:00,Lettuce,5.71,30.67,2.38,9.61,6.21
12/6/2022,14:30:00,Lettuce,6.87,33.8,11.26,15.05,6.12
12/6/2022,16:45:00,Lettuce,4.39,32.81,14.95,14.22,6.87
12/6/2022,19:15:00,Lettuce,1.38,29.32,11.38,10.79,6.25
13/6/2022,7:15:00,Lettuce,0.96,30.3,15.97,18.46,6.41
13/6/2022,9:30:00,Lettuce,3.04,35.56,19.95,13.45,6.81
13/6/2022,12:00:00,Lettuce,7.91,28.72,13.47,11.61,6.49
13/6/2022,14:30:00,Lettuce,4.92,33.74,19.97,11.58,6.65
13/6/2022,16:45:00,Lettuce,3.8,32.67,14.22,17.93,6.9
13/6/2022,19:15:00,Lettuce,0.67,33.23,16.22,12.05,6.84
14/6/2022,7:15:00,Lettuce,1.14,29.93,9.94,13.42,6.72
14/6/2022,9:30:00,Lettuce,2.27,36.12,7.9,15.78,6.26
14/6/2022,12:00:00,Lettuce,5.38,34.8,18.96,18.46,6.56
14/6/2022,14:30:00,Lettuce,4.63,30.68,17.02,17.08,6.61
14/6/2022,16:45:00,Lettuce,2.37,36.29,8.69,14,6.98
14/6/2022,19:15:00,Lettuce,1.13,30.74,15.27,15.26,6.83
15/6/2022,7:15:00,Lettuce,1.48,36.06,18.08,14.93,6.74
15/6/2022,9:30:00,Lettuce,3.52,35.15,7.82,10.23,6.44
15/6/2022,12:00:00,Lettuce,5.79,34.23,10.49,16.96,6.84
15/6/2022,14:30:00,Lettuce,6.74,29.71,7.04,14.36,6.8
15/6/2022,16:45:00,Lettuce,3.56,30.17,0.56,11.53,6.23
15/6/2022,19:15:00,Lettuce,1.03,36.81,16.31,13.74,6.37
16/6/2022,7:15:00,Lettuce,1.49,29.59,19.67,12.21,6.96
16/6/2022,9:30:00,Lettuce,3.39,30.66,1.71,16.74,6.39
16/6/2022,12:00:00,Lettuce,7.38,35.11,14.23,10.2,6.7
16/6/2022,14:30:00,Lettuce,6.77,32.67,15.98,19.03,6.32
16/6/2022,16:45:00,Lettuce,2.39,28.95,11.95,17.77,6.07
16/6/2022,19:15:00,Lettuce,0.66,34.87,19.44,13.06,6.1
17/6/2022,7:15:00,Lettuce,1.26,32.82,7.42,15.85,6.08
17/6/2022,9:30:00,Lettuce,2.3,36.87,19.78,11.57,6.83
17/6/2022,12:00:00,Lettuce,6.94,30.01,4.58,24.16,6.48
17/6/2022,14:30:00,Lettuce,5.36,30.32,15.25,8.78,6.85
17/6/2022,16:45:00,Lettuce,3.65,35.53,8.54,20.57,6
17/6/2022,19:15:00,Lettuce,0.88,31.18,9.7,16.69,6.74
18/6/2022,7:15:00,Lettuce,0.82,35.84,14.71,9.93,6.26
18/6/2022,9:30:00,Lettuce,2.59,30.44,6.31,9.2,6.55
18/6/2022,12:00:00,Lettuce,6.49,36.25,0.96,19.37,6.5
18/6/2022,14:30:00,Lettuce,5.29,28.4,16.85,19.04,6.16
18/6/2022,16:45:00,Lettuce,2.81,35.38,19.71,19.38,6.92
18/6/2022,19:15:00,Lettuce,1.26,32.82,8.72,14.81,6.34
19/6/2022,7:15:00,Lettuce,1.08,32.62,0.11,16.21,6.54
19/6/2022,9:30:00,Lettuce,3.56,30.19,0.33,16.22,6.53
19/6/2022,12:00:00,Lettuce,6.48,36.42,9.68,15.82,6.36
19/6/2022,14:30:00,Lettuce,6.67,29.37,13,18.23,6.22
19/6/2022,16:45:00,Lettuce,2.56,32.59,17.55,17.64,6.57
